Intersection,Lat,Long,Weekday,Hour,Volume,Data,Data,Data,Data,Data,Data,,,
Bloor/St. George,43.667676,-79.399056,6,18,159.5,114,205,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,19,122,88,156,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,20,98.5,80,117,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,21,89,65,113,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,22,56.5,34,79,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,23,58,42,74,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,0,42,39,45,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,1,30.5,27,34,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,2,19,14,24,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,3,8,6,10,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,4,6.5,7,6,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,5,6,5,7,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,6,9,10,8,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,7,18.5,22,15,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,8,37,26,48,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,9,71,54,88,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,10,100,92,108,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,11,127.5,100,155,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,12,131.5,113,150,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,13,170.5,115,226,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,14,154,98,210,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,15,168,86,250,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,16,152.5,105,200,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,17,144.5,94,195,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,18,150,104,196,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,19,123,78,168,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,20,89.5,54,125,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,21,75,61,89,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,22,58,44,72,,,,,,,
Bloor/St. George,43.667676,-79.399056,0,23,42.5,37,48,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,0,22.5,22,23,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,1,17,12,22,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,2,8.5,9,8,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,3,2,1,3,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,4,6.5,8,5,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,5,11,8,14,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,6,33,20,46,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,7,79,67,91,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,8,220.5,154,287,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,9,208.5,164,253,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,10,121.5,112,131,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,11,113,117,109,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,12,143,137,149,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,13,169.5,177,162,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,14,161.5,170,153,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,15,168,153,183,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,16,207.5,161,254,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,17,290.5,245,336,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,18,285,235,335,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,19,200.5,174,227,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,20,139.5,115,164,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,21,108.5,79,138,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,22,65.5,56,75,,,,,,,
Bloor/St. George,43.667676,-79.399056,1,23,49.5,40,59,,,,,,,
Bloor/St. George,43.667676,-79.399056,2,0,17.66666667,15,18,20,,,,,,
Bloor/St. George,43.667676,-79.399056,2,1,13,9,8,22,,,,,,
Bloor/St. George,43.667676,-79.399056,2,2,8.333333333,4,10,11,,,,,,
Bloor/St. George,43.667676,-79.399056,2,3,3.333333333,2,5,3,,,,,,
Bloor/St. George,43.667676,-79.399056,2,4,7.333333333,7,8,7,,,,,,
Bloor/St. George,43.667676,-79.399056,2,5,10.33333333,10,12,9,,,,,,
Bloor/St. George,43.667676,-79.399056,2,6,29,25,27,35,,,,,,
Bloor/St. George,43.667676,-79.399056,2,7,72.66666667,73,76,69,,,,,,
Bloor/St. George,43.667676,-79.399056,2,8,228,269,238,177,,,,,,
Bloor/St. George,43.667676,-79.399056,2,9,195,236,250,99,,,,,,
Bloor/St. George,43.667676,-79.399056,2,10,95.66666667,109,133,45,,,,,,
Bloor/St. George,43.667676,-79.399056,2,11,98.66666667,135,124,37,,,,,,
Bloor/St. George,43.667676,-79.399056,2,12,115,149,150,46,,,,,,
Bloor/St. George,43.667676,-79.399056,2,13,122.6666667,143,176,49,,,,,,
Bloor/St. George,43.667676,-79.399056,2,14,122,149,142,75,,,,,,
Bloor/St. George,43.667676,-79.399056,2,15,150,180,165,105,,,,,,
Bloor/St. George,43.667676,-79.399056,2,16,179.6666667,216,198,125,,,,,,
Bloor/St. George,43.667676,-79.399056,2,17,265.3333333,288,315,193,,,,,,
Bloor/St. George,43.667676,-79.399056,2,18,244,255,306,171,,,,,,
Bloor/St. George,43.667676,-79.399056,2,19,176.3333333,189,192,148,,,,,,
Bloor/St. George,43.667676,-79.399056,2,20,130.6666667,152,123,117,,,,,,
Bloor/St. George,43.667676,-79.399056,2,21,108,116,93,115,,,,,,
Bloor/St. George,43.667676,-79.399056,2,22,82.33333333,95,82,70,,,,,,
Bloor/St. George,43.667676,-79.399056,2,23,44,54,40,38,,,,,,
Bloor/St. George,43.667676,-79.399056,3,0,25.5,28,23,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,1,14.5,17,12,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,2,11,14,8,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,3,4,3,5,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,4,6,8,4,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,5,10,8,12,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,6,23.5,28,19,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,7,66.5,85,48,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,8,202,232,172,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,9,182.5,223,142,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,10,96.5,115,78,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,11,93.5,104,83,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,12,99.5,118,81,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,13,115.5,121,110,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,14,134.5,159,110,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,15,122.5,139,106,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,16,157.5,175,140,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,17,246.5,254,239,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,18,236.5,247,226,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,19,174,175,173,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,20,135.5,136,135,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,21,106.5,110,103,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,22,74,65,83,,,,,,,
Bloor/St. George,43.667676,-79.399056,3,23,46.5,42,51,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,0,27,23,31,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,1,12,11,13,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,2,9,6,12,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,3,5.5,6,5,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,4,6.5,7,6,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,5,8.5,8,9,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,6,35.5,31,40,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,7,66,82,50,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,8,177.5,216,139,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,9,193.5,229,158,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,10,97.5,135,60,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,11,83,132,34,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,12,100.5,153,48,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,13,87,124,50,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,14,113.5,167,60,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,15,132.5,183,82,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,16,146,198,94,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,17,195,292,98,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,18,174.5,274,75,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,19,111.5,180,43,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,20,80.5,128,33,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,21,80,127,33,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,22,53.5,86,21,,,,,,,
Bloor/St. George,43.667676,-79.399056,4,23,39,59,19,,,,,,,
Bloor/Yonge,43.670224,-79.386758,4,7:00AM,220,,,,,,,,,
Bloor/Yonge,43.670224,-79.386758,4,8:00AM,382,,,,,,,,,
Bloor/Yonge,43.670224,-79.386758,4,16,266,,,,,,,,,
Bloor/Yonge,43.670224,-79.386758,4,17,380,,,,,,,,,
College/Spadina,43.65795,-79.400034,5,0,64,73,55,,,,,,,
College/Spadina,43.65795,-79.400034,5,1,34.5,41,28,,,,,,,
College/Spadina,43.65795,-79.400034,5,2,19.5,22,17,,,,,,,
College/Spadina,43.65795,-79.400034,5,3,9,10,8,,,,,,,
College/Spadina,43.65795,-79.400034,5,4,10.5,6,15,,,,,,,
College/Spadina,43.65795,-79.400034,5,5,12,10,14,,,,,,,
College/Spadina,43.65795,-79.400034,5,6,56.5,49,64,,,,,,,
College/Spadina,43.65795,-79.400034,5,7,151,167,135,,,,,,,
College/Spadina,43.65795,-79.400034,5,8,422.5,379,466,,,,,,,
College/Spadina,43.65795,-79.400034,5,9,336.5,335,338,,,,,,,
College/Spadina,43.65795,-79.400034,5,10,176.5,230,123,,,,,,,
College/Spadina,43.65795,-79.400034,5,11,186,243,129,,,,,,,
College/Spadina,43.65795,-79.400034,5,12,195.5,261,130,,,,,,,
College/Spadina,43.65795,-79.400034,5,13,191,258,124,,,,,,,
College/Spadina,43.65795,-79.400034,5,14,216.5,246,187,,,,,,,
College/Spadina,43.65795,-79.400034,5,15,284,324,244,,,,,,,
College/Spadina,43.65795,-79.400034,5,16,355,337,373,,,,,,,
College/Spadina,43.65795,-79.400034,5,17,407,375,439,,,,,,,
College/Spadina,43.65795,-79.400034,5,18,281.5,241,322,,,,,,,
College/Spadina,43.65795,-79.400034,5,19,207,217,197,,,,,,,
College/Spadina,43.65795,-79.400034,5,20,140,149,131,,,,,,,
College/Spadina,43.65795,-79.400034,5,21,125,146,104,,,,,,,
College/Spadina,43.65795,-79.400034,5,22,106.5,141,72,,,,,,,
College/Spadina,43.65795,-79.400034,5,23,88,113,63,,,,,,,
College/Spadina,43.65795,-79.400034,6,0,80.33333333,104,74,63,,,,,,
College/Spadina,43.65795,-79.400034,6,1,52.66666667,65,62,31,,,,,,
College/Spadina,43.65795,-79.400034,6,2,27,39,26,16,,,,,,
College/Spadina,43.65795,-79.400034,6,3,24.33333333,27,31,15,,,,,,
College/Spadina,43.65795,-79.400034,6,4,13.33333333,17,17,6,,,,,,
College/Spadina,43.65795,-79.400034,6,5,11.33333333,9,11,14,,,,,,
College/Spadina,43.65795,-79.400034,6,6,19,14,18,25,,,,,,
College/Spadina,43.65795,-79.400034,6,7,43,46,48,35,,,,,,
College/Spadina,43.65795,-79.400034,6,8,82.66666667,68,99,81,,,,,,
College/Spadina,43.65795,-79.400034,6,9,100.6666667,85,115,102,,,,,,
College/Spadina,43.65795,-79.400034,6,10,117,114,129,108,,,,,,
College/Spadina,43.65795,-79.400034,6,11,170,171,162,177,,,,,,
College/Spadina,43.65795,-79.400034,6,12,183.6666667,163,186,202,,,,,,
College/Spadina,43.65795,-79.400034,6,13,190.3333333,190,181,200,,,,,,
College/Spadina,43.65795,-79.400034,6,14,193,198,172,209,,,,,,
College/Spadina,43.65795,-79.400034,6,15,183.6666667,149,173,229,,,,,,
College/Spadina,43.65795,-79.400034,6,16,209.6666667,211,185,233,,,,,,
College/Spadina,43.65795,-79.400034,6,17,202.6666667,206,160,242,,,,,,
College/Spadina,43.65795,-79.400034,6,18,177,170,151,210,,,,,,
College/Spadina,43.65795,-79.400034,6,19,146,125,125,188,,,,,,
College/Spadina,43.65795,-79.400034,6,20,130.6666667,132,104,156,,,,,,
College/Spadina,43.65795,-79.400034,6,21,100,68,91,141,,,,,,
College/Spadina,43.65795,-79.400034,6,22,112,70,101,165,,,,,,
College/Spadina,43.65795,-79.400034,6,23,108,90,94,140,,,,,,
College/Spadina,43.65795,-79.400034,0,0,74.5,73,76,,,,,,,
College/Spadina,43.65795,-79.400034,0,1,44,42,46,,,,,,,
College/Spadina,43.65795,-79.400034,0,2,26,25,27,,,,,,,
College/Spadina,43.65795,-79.400034,0,3,26,24,28,,,,,,,
College/Spadina,43.65795,-79.400034,0,4,15,13,17,,,,,,,
College/Spadina,43.65795,-79.400034,0,5,8,7,9,,,,,,,
College/Spadina,43.65795,-79.400034,0,6,26,23,29,,,,,,,
College/Spadina,43.65795,-79.400034,0,7,27,29,25,,,,,,,
College/Spadina,43.65795,-79.400034,0,8,61.5,64,59,,,,,,,
College/Spadina,43.65795,-79.400034,0,9,95.5,90,101,,,,,,,
College/Spadina,43.65795,-79.400034,0,10,121.5,128,115,,,,,,,
College/Spadina,43.65795,-79.400034,0,11,173,191,155,,,,,,,
College/Spadina,43.65795,-79.400034,0,12,211,226,196,,,,,,,
College/Spadina,43.65795,-79.400034,0,13,215.5,215,216,,,,,,,
College/Spadina,43.65795,-79.400034,0,14,230.5,225,236,,,,,,,
College/Spadina,43.65795,-79.400034,0,15,205,235,175,,,,,,,
College/Spadina,43.65795,-79.400034,0,16,224.5,215,234,,,,,,,
College/Spadina,43.65795,-79.400034,0,17,215.5,204,227,,,,,,,
College/Spadina,43.65795,-79.400034,0,18,179,169,189,,,,,,,
College/Spadina,43.65795,-79.400034,0,19,135.5,129,142,,,,,,,
College/Spadina,43.65795,-79.400034,0,20,113,127,99,,,,,,,
College/Spadina,43.65795,-79.400034,0,21,68,70,66,,,,,,,
College/Spadina,43.65795,-79.400034,0,22,67.5,78,57,,,,,,,
College/Spadina,43.65795,-79.400034,0,23,59,67,51,,,,,,,
College/Spadina,43.65795,-79.400034,1,0,28,28,,,,,,,,
College/Spadina,43.65795,-79.400034,1,1,21,21,,,,,,,,
College/Spadina,43.65795,-79.400034,1,2,4,4,,,,,,,,
College/Spadina,43.65795,-79.400034,1,3,5,5,,,,,,,,
College/Spadina,43.65795,-79.400034,1,4,7,7,,,,,,,,
College/Spadina,43.65795,-79.400034,1,5,10,10,,,,,,,,
College/Spadina,43.65795,-79.400034,1,6,41,41,,,,,,,,
College/Spadina,43.65795,-79.400034,1,7,155,155,,,,,,,,
College/Spadina,43.65795,-79.400034,1,8,501,501,,,,,,,,
College/Spadina,43.65795,-79.400034,1,9,349,349,,,,,,,,
College/Spadina,43.65795,-79.400034,1,10,262,262,,,,,,,,
College/Spadina,43.65795,-79.400034,1,11,275,275,,,,,,,,
College/Spadina,43.65795,-79.400034,1,12,268,268,,,,,,,,
College/Spadina,43.65795,-79.400034,1,13,255,255,,,,,,,,
College/Spadina,43.65795,-79.400034,1,14,244,244,,,,,,,,
College/Spadina,43.65795,-79.400034,1,15,306,306,,,,,,,,
College/Spadina,43.65795,-79.400034,1,16,421,421,,,,,,,,
College/Spadina,43.65795,-79.400034,1,17,518,518,,,,,,,,
College/Spadina,43.65795,-79.400034,1,18,363,363,,,,,,,,
College/Spadina,43.65795,-79.400034,1,19,198,198,,,,,,,,
College/Spadina,43.65795,-79.400034,1,20,171,171,,,,,,,,
College/Spadina,43.65795,-79.400034,1,21,164,164,,,,,,,,
College/Spadina,43.65795,-79.400034,1,22,101,101,,,,,,,,
College/Spadina,43.65795,-79.400034,1,23,67,67,,,,,,,,
College/Spadina,43.65795,-79.400034,2,0,44,44,,,,,,,,
College/Spadina,43.65795,-79.400034,2,1,26,26,,,,,,,,
College/Spadina,43.65795,-79.400034,2,2,6,6,,,,,,,,
College/Spadina,43.65795,-79.400034,2,3,4,4,,,,,,,,
College/Spadina,43.65795,-79.400034,2,4,4,4,,,,,,,,
College/Spadina,43.65795,-79.400034,2,5,16,16,,,,,,,,
College/Spadina,43.65795,-79.400034,2,6,57,57,,,,,,,,
College/Spadina,43.65795,-79.400034,2,7,176,176,,,,,,,,
College/Spadina,43.65795,-79.400034,2,8,443,443,,,,,,,,
College/Spadina,43.65795,-79.400034,2,9,378,378,,,,,,,,
College/Spadina,43.65795,-79.400034,2,10,242,242,,,,,,,,
College/Spadina,43.65795,-79.400034,2,11,228,228,,,,,,,,
College/Spadina,43.65795,-79.400034,2,12,288,288,,,,,,,,
College/Spadina,43.65795,-79.400034,2,13,273,273,,,,,,,,
College/Spadina,43.65795,-79.400034,2,14,219,219,,,,,,,,
College/Spadina,43.65795,-79.400034,2,15,286,286,,,,,,,,
College/Spadina,43.65795,-79.400034,2,16,345,345,,,,,,,,
College/Spadina,43.65795,-79.400034,2,17,525,525,,,,,,,,
College/Spadina,43.65795,-79.400034,2,18,372,372,,,,,,,,
College/Spadina,43.65795,-79.400034,2,19,266,266,,,,,,,,
College/Spadina,43.65795,-79.400034,2,20,176,176,,,,,,,,
College/Spadina,43.65795,-79.400034,2,21,220,220,,,,,,,,
College/Spadina,43.65795,-79.400034,2,22,134,134,,,,,,,,
College/Spadina,43.65795,-79.400034,2,23,86,86,,,,,,,,
College/Spadina,43.65795,-79.400034,3,0,55.5,45,66,,,,,,,
College/Spadina,43.65795,-79.400034,3,1,33.5,31,36,,,,,,,
College/Spadina,43.65795,-79.400034,3,2,12,8,16,,,,,,,
College/Spadina,43.65795,-79.400034,3,3,6.5,7,6,,,,,,,
College/Spadina,43.65795,-79.400034,3,4,7.5,4,11,,,,,,,
College/Spadina,43.65795,-79.400034,3,5,12.5,13,12,,,,,,,
College/Spadina,43.65795,-79.400034,3,6,72,53,91,,,,,,,
College/Spadina,43.65795,-79.400034,3,7,139.5,87,192,,,,,,,
College/Spadina,43.65795,-79.400034,3,8,440.5,270,611,,,,,,,
College/Spadina,43.65795,-79.400034,3,9,378.5,261,496,,,,,,,
College/Spadina,43.65795,-79.400034,3,10,198,188,208,,,,,,,
College/Spadina,43.65795,-79.400034,3,11,224,173,275,,,,,,,
College/Spadina,43.65795,-79.400034,3,12,249,200,298,,,,,,,
College/Spadina,43.65795,-79.400034,3,13,255.5,232,279,,,,,,,
College/Spadina,43.65795,-79.400034,3,14,242,201,283,,,,,,,
College/Spadina,43.65795,-79.400034,3,15,267.5,247,288,,,,,,,
College/Spadina,43.65795,-79.400034,3,16,372.5,316,429,,,,,,,
College/Spadina,43.65795,-79.400034,3,17,484,383,585,,,,,,,
College/Spadina,43.65795,-79.400034,3,18,387.5,296,479,,,,,,,
College/Spadina,43.65795,-79.400034,3,19,257.5,230,285,,,,,,,
College/Spadina,43.65795,-79.400034,3,20,215.5,176,255,,,,,,,
College/Spadina,43.65795,-79.400034,3,21,195.5,171,220,,,,,,,
College/Spadina,43.65795,-79.400034,3,22,137.5,130,145,,,,,,,
College/Spadina,43.65795,-79.400034,3,23,95.5,90,101,,,,,,,
College/Spadina,43.65795,-79.400034,4,0,62.5,64,61,,,,,,,
College/Spadina,43.65795,-79.400034,4,1,27,36,18,,,,,,,
College/Spadina,43.65795,-79.400034,4,2,14.5,12,17,,,,,,,
College/Spadina,43.65795,-79.400034,4,3,15.5,18,13,,,,,,,
College/Spadina,43.65795,-79.400034,4,4,7.5,4,11,,,,,,,
College/Spadina,43.65795,-79.400034,4,5,16,14,18,,,,,,,
College/Spadina,43.65795,-79.400034,4,6,73,63,83,,,,,,,
College/Spadina,43.65795,-79.400034,4,7,189,180,198,,,,,,,
College/Spadina,43.65795,-79.400034,4,8,496.5,431,562,,,,,,,
College/Spadina,43.65795,-79.400034,4,9,421,403,439,,,,,,,
College/Spadina,43.65795,-79.400034,4,10,230.5,241,220,,,,,,,
College/Spadina,43.65795,-79.400034,4,11,234,224,244,,,,,,,
College/Spadina,43.65795,-79.400034,4,12,265,244,286,,,,,,,
College/Spadina,43.65795,-79.400034,4,13,243.5,231,256,,,,,,,
College/Spadina,43.65795,-79.400034,4,14,259.5,227,292,,,,,,,
College/Spadina,43.65795,-79.400034,4,15,286.5,291,282,,,,,,,
College/Spadina,43.65795,-79.400034,4,16,396,371,421,,,,,,,
College/Spadina,43.65795,-79.400034,4,17,523,493,553,,,,,,,
College/Spadina,43.65795,-79.400034,4,18,408,361,455,,,,,,,
College/Spadina,43.65795,-79.400034,4,19,284,250,318,,,,,,,
College/Spadina,43.65795,-79.400034,4,20,202,184,220,,,,,,,
College/Spadina,43.65795,-79.400034,4,21,180,158,202,,,,,,,
College/Spadina,43.65795,-79.400034,4,22,140,134,146,,,,,,,
College/Spadina,43.65795,-79.400034,4,23,111.5,112,111,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,0,29,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,1,8,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,2,1,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,3,1,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,4,3,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,5,8,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,6,31,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,7,68,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,8,171,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,9,107,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,10,40,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,11,39,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,12,45,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,13,55,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,14,57,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,15,67,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,16,87,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,17,141,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,18,84,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,19,39,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,20,29,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,21,20,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,22,13,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,5,23,5,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,0,6,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,1,3,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,2,1,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,3,3,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,4,1,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,5,3,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,6,4,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,7,8,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,8,31,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,9,46,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,10,51,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,11,58,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,12,55,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,13,64,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,14,71,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,15,32,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,16,28,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,17,34,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,18,29,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,19,30,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,20,35,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,21,30,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,22,26,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,6,23,27,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,0,14,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,1,13,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,2,8,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,3,4,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,4,2,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,5,3,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,6,6,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,7,12,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,8,21,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,9,39,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,10,72,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,11,60,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,12,75,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,13,80,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,14,75,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,15,55,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,16,64,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,17,84,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,18,39,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,19,53,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,20,29,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,21,26,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,22,17,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,0,23,15,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,1,0,13,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,1,1,2,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,1,2,6,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,1,3,3,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,1,4,1,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,1,5,3,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,1,6,32,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,1,7,73,,,,,,,,,
Davenport/Bedford,43.674361,-79.399805,1,8,231,,,,,,,,,
